parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-004087,pc-eq-02,2024-06-21,12:00,8.6,PREVENTIVA,Mantenimiento programado (plan anual),13383.0
PAR-003815,PC-EQ-01	,2025-08-23,11:00,9.8, correctiva,Rotura de faja/correa,13282.0
PAR-005051,PC-EQ-04,2027-01-22,10:00,2.4,OPERATIVA,Corte de energía externo,640.0
PAR-005325,PC-EQ-05,18/07/2025,13:00,4.7, preventiva,Mantenimiento programado (plan anual),4270.0
PAR-005331,PC_EQ_05,2025-08-02,03:00,20.0,Correctiva,Atoro de mineral / obstrucción,26433.0
PAR-004945,PC-EQ-04	,2026-02-28,01:00,-20.0, correctiva,Atoro de mineral / obstrucción,24326.0
PAR-004699,PCEQ04,2024-02-06,00:00,8.0,CORRECTIVA,Falla eléctrica - motor/tablero,14011.0
PAR-004370,PC_EQ_02,20/07/2027,10:00,5.4,PREVENTIVA,Mantenimiento programado (plan anual),9434.0
PAR-006550,pc-eq-08,2027-05-26,04:00,10.4, correctiva,Falla eléctrica - motor/tablero,22148.0
PAR-006230,PC-EQ-07	,2027-12-16,08:00,1.8,Operativa,Falta de mineral en cancha,701.0
PAR-005523,PC-EQ-05,16/02/2027,07:00,1.8, operativa,Falta de mineral en cancha,378.0
PAR-006778,PC-EQ-09	,2026-07-28,09:00,1.6,CORRECTIVA,Falla de lubricación,3051.0
PAR-005796,PCEQ06,2026-02-05,02:00,6.1, preventiva,Mantenimiento programado (plan anual),6657.0
PAR-004019,PC-EQ-01	,2027-09-05,16:00,1.2,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),394.0
PAR-007182,PCEQ10,2027-01-28,12:00,0.5,Correctiva,,832.0
PAR-005962,PC-EQ-06	,2027-12-09,08:00,4.4,PREVENTIVA,Mantenimiento programado (plan anual),5324.0
PAR-003767,pc-eq-01,2025-01-24,12:00,6.8,Preventiva ,Mantenimiento programado (plan anual),7290.0
PAR-004213,PC-EQ-02,24/11/2025,20:00,1.1,Operativa,Espera de insumos (reactivos/bolas de molienda),505.0
PAR-003831,PC-EQ-01,30/10/2025,09:00,0.5,Correctiva ,Atoro de mineral / obstrucción,626.0
PAR-004303,pc-eq-02,2026-10-23,04:00,3.0,CORRECTIVA,Falla de lubricación,5711.0
PAR-004900,PC-EQ-04,09/10/2025,09:00,4.7,PREVENTIVA,Mantenimiento programado (plan anual),10101.0
PAR-005194, PC-EQ-05,2024-05-25,01:00,20.0,Correctiva,Falla de lubricación,20644.0
PAR-004183,pc-eq-02,27/07/2025,01:00,8.3,Preventiva ,,16434.0
PAR-004431,pc-eq-03,21/04/2024,09:00,5.0,Preventiva,Mantenimiento programado (plan anual),10297.0
PAR-006337,PC_EQ_08,2025-03-16,10:00,4.3,Correctiva ,Falla eléctrica - motor/tablero,9167.0
PAR-006007,PC-EQ-07,03/10/2024,21:00,0.5,Correctiva ,Rotura de faja/correa,558.0
PAR-006058, PC-EQ-07,2025-06-23,11:00,7.9,Correctiva ,Atoro de mineral / obstrucción,11876.0
PAR-005134,PC-EQ-04	,2027-10-18,01:00,18.3,Correctiva ,Atoro de mineral / obstrucción,26770.0
PAR-003865,PC-EQ-01	,2026-02-17,19:00,0.9,OPERATIVA,Corte de energía externo,
PAR-003841,PC-EQ-01,2025-12-08,04:00,5.6,Correctiva,Atoro de mineral / obstrucción,5452.0
PAR-005572,pc-eq-05,2027-07-21,12:00,2.9, operativa,Espera de insumos (reactivos/bolas de molienda),973.0
PAR-006427,PC-EQ-08	,2026-02-23,13:00,1.3,Correctiva,Falla mecánica - desgaste de componente,2378.0
PAR-004235,PC_EQ_02,30/01/2026,03:00,1.2,Operativa,Falta de mineral en cancha,615.0
PAR-006511, PC-EQ-08,31/12/2026,06:00,8.9,Preventiva,Mantenimiento programado (plan anual),11182.0
PAR-005273, PC-EQ-05,2025-01-18,14:00,2.2,Operativa,Corte de energía externo,1083.0
PAR-004763,PC-EQ-04 ,2024-08-09,00:00,19.8, correctiva,Falla mecánica - desgaste de componente,16603.0
PAR-007170,PC-EQ-10 ,12/12/2026,17:00,1.5,Operativa ,Falta de mineral en cancha,341.0
PAR-006968,PCEQ10,31/10/2024,15:00,6.6,Preventiva,Mantenimiento programado (plan anual),9298.0
PAR-004852,PCEQ04,09/05/2025,10:00,8.6,Preventiva,Mantenimiento programado (plan anual),15840.0
PAR-005709,pc-eq-06,2025-02-04,13:00,6.4,Correctiva,Rotura de faja/correa,9844.0
PAR-005371,PC-EQ-05	,2025-12-04,01:00,20.0, correctiva,Atoro de mineral / obstrucción,39722.0
PAR-005897,PC-EQ-06,13/03/2027,05:00,2.2,OPERATIVA,Corte de energía externo,913.0
PAR-004502, PC-EQ-03,2025-05-12,01:00,4.4, correctiva,Atoro de mineral / obstrucción,5398.0
PAR-003827,PC-EQ-01 ,22/10/2025,04:00,0.7,Operativa,Espera de insumos (reactivos/bolas de molienda),271.0
PAR-006826, PC-EQ-09,2027-04-16,04:00,6.9,Preventiva,Mantenimiento programado (plan anual),13075.0
PAR-005066, PC-EQ-04,2027-03-25,18:00,2.4,Correctiva ,,3081.0
PAR-006327,pc-eq-08,22/01/2025,12:00,7.6, correctiva,Falla de lubricación,7631.0
PAR-006688,PC-EQ-09 ,2025-07-02,00:00,2.4,Operativa,Espera de insumos (reactivos/bolas de molienda),914.0
PAR-003964,pc-eq-01,2027-03-14,05:00,15.9,CORRECTIVA,Falla eléctrica - motor/tablero,30560.0
PAR-006065,PC-EQ-07,2025-09-07,06:00,5.1, preventiva,Mantenimiento programado (plan anual),9033.0
PAR-004434,PC-EQ-03	,30/04/2024,04:00,18.5, correctiva,Falla eléctrica - motor/tablero,22336.0
PAR-004364,PCEQ02,2027-06-18,03:00,7.9,Preventiva,Mantenimiento programado (plan anual),10102.0
PAR-006939,PC-EQ-10 ,2024-08-02,01:00,9.6,Correctiva ,Falla de lubricación,11313.0
PAR-003945,PC-EQ-01	,2026-12-20,03:00,4.1,Preventiva,,3874.0
PAR-005937,PCEQ06,2027-09-02,01:00,6.8, correctiva,Falla de lubricación,14699.0
PAR-004558,PCEQ03,2026-01-19,03:00,1.0, operativa,Espera de insumos (reactivos/bolas de molienda),479.0
PAR-005314,PC-EQ-05	,2025-06-14,08:00,2.3,Correctiva,Falla eléctrica - motor/tablero,2264.0
PAR-005999,PCEQ07,29/08/2024,04:00,6.2, preventiva,Mantenimiento programado (plan anual),5889.0
PAR-006596,PC-EQ-08	,2027-12-13,11:00,5.7,Preventiva,Mantenimiento programado (plan anual),5361.0
PAR-005810,PCEQ06,2026-03-13,07:00,6.2, correctiva,Falla mecánica - desgaste de componente,7633.0
PAR-006776,PC_EQ_09,21/07/2026,01:00,5.5,Correctiva,Falla de lubricación,7383.0
PAR-004008,PC-EQ-01,2027-08-06,07:00,7.8,Preventiva,Mantenimiento programado (plan anual),11263.0
PAR-006681,PC-EQ-09,2025-05-15,00:00,15.6, correctiva,Falla mecánica - desgaste de componente,13063.0
PAR-004910,PCEQ04,2025-11-14,13:00,5.1, correctiva,Rotura de faja/correa,9760.0
PAR-005754,PC-EQ-06 ,28/07/2025,20:00,0.8, correctiva,Rotura de faja/correa,1551.0
PAR-004062,PCEQ02,2024-03-04,02:00,8.7, preventiva,,12441.0
PAR-004402,PC_EQ_02,2027-11-25,11:00,5.6,CORRECTIVA,Falla mecánica - desgaste de componente,11310.0
PAR-004518,pc-eq-03,2025-07-31,09:00,0.5,CORRECTIVA,Falla eléctrica - motor/tablero,959.0
PAR-004433,PC_EQ_03,2024-04-30,14:00,1.3,Operativa,Falta de mineral en cancha,458.0
PAR-005469,pc-eq-05,2026-08-15,09:00,11.0,Correctiva,Rotura de faja/correa,21936.0
PAR-006077,PC-EQ-07 ,2025-11-07,09:00,8.1,Correctiva,Falla mecánica - desgaste de componente,12927.0
PAR-003822, PC-EQ-01,2025-09-16,05:00,6.3,Correctiva,Falla eléctrica - motor/tablero,
PAR-007145, PC-EQ-10,01/09/2026,08:00,2.4,CORRECTIVA,Atoro de mineral / obstrucción,3501.0
PAR-004570,PC-EQ-03 ,04/03/2026,00:00,9.0, preventiva,Mantenimiento programado (plan anual),10164.0
PAR-006423,pc-eq-08,05/02/2026,17:00,4.9, preventiva,Mantenimiento programado (plan anual),8164.0
PAR-007119, PC-EQ-10,2026-06-02,08:00,1.2,Operativa ,,635.0
PAR-005155,PC-EQ-04 ,2027-12-10,06:00,10.9,Correctiva ,Falla eléctrica - motor/tablero,21646.0
PAR-005438,PC-EQ-05,21/05/2026,15:00,1.1,Operativa,,416.0
PAR-007189,PC-EQ-10	,27/02/2027,11:00,8.1,Correctiva,Falla eléctrica - motor/tablero,6812.0
PAR-006762, PC-EQ-09,20/05/2026,19:00,0.9,Operativa,Condiciones climáticas adversas,452.0
PAR-006342,PC-EQ-08	,24/03/2025,04:00,0.8,Correctiva,Falla de lubricación,1645.0
PAR-004397,PC-EQ-02,2027-11-13,15:00,5.5,Correctiva,Atoro de mineral / obstrucción,10864.0
PAR-004873,PC-EQ-04	,18/07/2025,14:00,3.3, correctiva,Rotura de faja/correa,5032.0
PAR-004704,PCEQ04,2024-02-17,03:00,1.4,Correctiva ,Falla mecánica - desgaste de componente,2995.0
PAR-005477,PC-EQ-05 ,2026-09-24,09:00,-9.3,Correctiva,Atoro de mineral / obstrucción,15054.0
PAR-006041,PC-EQ-07,2025-04-03,16:00,1.4,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),377.0
PAR-005511,pc-eq-05,2027-01-07,12:00,2.7,Correctiva,Falla mecánica - desgaste de componente,3668.0
PAR-004349,PC-EQ-02 ,2027-04-17,09:00,8.7,Correctiva,Rotura de faja/correa,18986.0
PAR-003895,PC-EQ-01 ,06/06/2026,04:00,2.6, correctiva,,4849.0
PAR-004599,PC-EQ-03,2026-07-27,02:00,16.0, correctiva,Falla eléctrica - motor/tablero,33257.0
PAR-005151,PC-EQ-04	,2027-12-04,02:00,16.1,Correctiva,Rotura de faja/correa,25380.0
PAR-006547,PCEQ08,2027-05-21,15:00,1.5,CORRECTIVA,Falla de lubricación,
PAR-004445,pc-eq-03,2024-07-14,19:00,2.9, correctiva,Falla mecánica - desgaste de componente,4788.0
PAR-005894,PC-EQ-06	,2027-02-20,18:00,2.3, operativa,Falta de mineral en cancha,1097.0
PAR-005061,PCEQ04,2027-03-05,07:00,6.3,Preventiva ,Mantenimiento programado (plan anual),8395.0
PAR-006111,PCEQ07,2026-04-18,13:00,0.7,Operativa ,Espera de insumos (reactivos/bolas de molienda),283.0
PAR-004169,PC_EQ_02,2025-05-23,03:00,1.2,OPERATIVA,Corte de energía externo,607.0
PAR-004536,PC-EQ-03	,29/10/2025,05:00,12.1,Correctiva ,Rotura de faja/correa,23458.0
PAR-006386, PC-EQ-08,2025-09-01,14:00,1.3,Correctiva ,Falla mecánica - desgaste de componente,1878.0
PAR-004964,PCEQ04,12/05/2026,02:00,4.0,CORRECTIVA,Atoro de mineral / obstrucción,4771.0
PAR-007106,PC-EQ-10	,2026-04-15,11:00,9.2, correctiva,Falla eléctrica - motor/tablero,11818.0
PAR-004450, PC-EQ-03,2024-08-03,15:00,1.1,Correctiva,Rotura de faja/correa,927.0
PAR-006741,PC_EQ_09,2026-02-19,02:00,5.0,Preventiva,Mantenimiento programado (plan anual),6775.0
PAR-004738,PC-EQ-04,2024-05-23,02:00,13.2,Correctiva ,Falla mecánica - desgaste de componente,25048.0
PAR-004044,PC-EQ-02 ,2024-01-08,10:00,8.5,Correctiva,Rotura de faja/correa,18006.0
PAR-007245,PC-EQ-10 ,28/10/2027,07:00,2.7,CORRECTIVA,Falla mecánica - desgaste de componente,4916.0
PAR-005351,PC_EQ_05,2025-10-10,16:00,6.7,CORRECTIVA,Falla mecánica - desgaste de componente,7346.0
PAR-004399,PC-EQ-02,2027-11-18,09:00,10.7,Correctiva ,Atoro de mineral / obstrucción,23252.0
PAR-006315,PCEQ08,2024-12-07,04:00,12.0,Correctiva,Rotura de faja/correa,23365.0
PAR-003763,PC-EQ-01 ,04/01/2025,18:00,1.4,OPERATIVA,Corte de energía externo,
PAR-003998,PC_EQ_01,2027-07-11,04:00,1.4,OPERATIVA,Falta de mineral en cancha,756.0
PAR-005766,PC_EQ_06,27/09/2025,09:00,2.8,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),749.0
PAR-004333,PC-EQ-02 ,05/03/2027,05:00,1.3, operativa,Falta de mineral en cancha,364.0
PAR-004777,PC-EQ-04,2024-09-07,07:00,13.6,Correctiva ,Atoro de mineral / obstrucción,18033.0
PAR-006633,PC_EQ_09,12/09/2024,11:00,4.0,Correctiva,Falla eléctrica - motor/tablero,4127.0
PAR-007220,PC_EQ_10,11/07/2027,11:00,3.3,CORRECTIVA,Falla eléctrica - motor/tablero,3028.0
PAR-003980,PC-EQ-01	,26/04/2027,09:00,0.9,OPERATIVA,Corte de energía externo,262.0
PAR-003790,PC-EQ-01	,21/04/2025,12:00,3.0,Correctiva,Atoro de mineral / obstrucción,3543.0
PAR-006287,PC-EQ-08 ,29/07/2024,07:00,11.6,Correctiva,Rotura de faja/correa,21076.0
PAR-006649, PC-EQ-09,2024-11-22,13:00,1.5,Correctiva,Falla de lubricación,2299.0
PAR-004267,PC-EQ-02 ,2026-05-30,01:00,7.5,Correctiva,Falla mecánica - desgaste de componente,11043.0
PAR-006493,PC-EQ-08 ,2026-11-05,05:00,7.0,PREVENTIVA,Mantenimiento programado (plan anual),9348.0
PAR-006645, PC-EQ-09,12/11/2024,04:00,1.0,Correctiva,Falla de lubricación,2033.0
PAR-006702,PC-EQ-09 ,2025-09-01,11:00,3.9, correctiva,Rotura de faja/correa,4369.0
PAR-005822,PC-EQ-06	,28/04/2026,13:00,4.7,Correctiva,Rotura de faja/correa,10124.0
PAR-004304,PC-EQ-02 ,28/10/2026,20:00,1.9,CORRECTIVA,Rotura de faja/correa,1750.0
PAR-004688,PC-EQ-03,10/12/2027,07:00,9.3, correctiva,Rotura de faja/correa,11982.0
PAR-006295,PC-EQ-08 ,2024-09-20,21:00,1.0,Correctiva ,Rotura de faja/correa,2014.0
PAR-005691,pc-eq-06,2024-10-18,03:00,18.5,Correctiva,Atoro de mineral / obstrucción,16789.0
PAR-005141,PC-EQ-04,2027-11-02,00:00,20.0, correctiva,Falla de lubricación,26964.0
PAR-004872,PC-EQ-04,17/07/2025,06:00,9.6,Correctiva,Rotura de faja/correa,
PAR-003706,pc-eq-01,2024-05-13,07:00,14.8,Correctiva ,Atoro de mineral / obstrucción,32363.0
PAR-007070,PC-EQ-10 ,20/11/2025,10:00,2.9,Operativa ,Condiciones climÃ¡ticas adversas,748.0
PAR-005720,PC_EQ_06,24/03/2025,21:00,1.6,Correctiva,Falla eléctrica - motor/tablero,2914.0
PAR-004548,PC-EQ-03,2025-12-09,19:00,1.2,Operativa ,Corte de energía externo,602.0
PAR-003691,PCEQ01,23/02/2024,08:00,5.5,Preventiva,Mantenimiento programado (plan anual),9963.0
PAR-006186,PC-EQ-07,2027-04-29,21:00,2.0,Operativa ,Corte de energía externo,1093.0
PAR-005625,PC-EQ-06 ,2024-01-14,15:00,0.9,Correctiva ,Rotura de faja/correa,785.0
PAR-006756, PC-EQ-09,2026-04-22,03:00,1.3,Operativa,Corte de energía externo,
PAR-006020,PC-EQ-07 ,23/12/2024,02:00,1.8,Operativa,Espera de insumos (reactivos/bolas de molienda),703.0
PAR-003882,PC_EQ_01,2026-04-03,00:00,2.9,Correctiva,Rotura de faja/correa,3915.0
PAR-006086,PC-EQ-07	,06/12/2025,05:00,2.1,Operativa,Falta de mineral en cancha,535.0
PAR-004509,PCEQ03,2025-06-23,04:00,5.6,Preventiva,Mantenimiento programado (plan anual),5289.0
PAR-005217,PC-EQ-05,2024-07-25,09:00,8.8, preventiva,Mantenimiento programado (plan anual),7672.0
PAR-005826,PC-EQ-06	,25/05/2026,00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,31344.0
PAR-005008,PC-EQ-04 ,15/09/2026,00:00,7.2, preventiva,Mantenimiento programado (plan anual),7099.0
PAR-006820,PC_EQ_09,2027-02-18,06:00,5.8,Preventiva ,Mantenimiento programado (plan anual),4860.0
PAR-003926,pc-eq-01,13/10/2026,00:00,20.0, correctiva,Rotura de faja/correa,37276.0
PAR-004672,PCEQ03,2027-10-01,16:00,1.6,Operativa ,Corte de energÃ­a externo,357.0
PAR-004465,PC-EQ-03 ,2024-10-30,07:00,1.3,OPERATIVA,Condiciones climáticas adversas,531.0
PAR-006643, PC-EQ-09,30/10/2024,13:00,1.9,OPERATIVA,Falta de mineral en cancha,874.0
PAR-006974,PC-EQ-10,23/11/2024,05:00,7.2,PREVENTIVA,Mantenimiento programado (plan anual),6405.0
PAR-003738,PC-EQ-01 ,2024-09-25,00:00,7.5, correctiva,Rotura de faja/correa,10794.0
PAR-005092,PC-EQ-04	,2027-06-14,02:00,4.8, preventiva,Mantenimiento programado (plan anual),7034.0
PAR-004110,PCEQ02,2024-09-02,11:00,7.0,Correctiva ,Falla de lubricación,6265.0
PAR-006980,PC-EQ-10,02/01/2025,13:00,2.9,Operativa,Corte de energía externo,831.0
PAR-005577,PC-EQ-05,2027-08-14,17:00,5.2,Correctiva,Rotura de faja/correa,6011.0
PAR-005730,PC_EQ_06,16/04/2025,06:00,6.2,Correctiva,Falla de lubricación,13494.0
PAR-005241,PC-EQ-05,2024-10-05,05:00,5.6,CORRECTIVA,Atoro de mineral / obstrucción,10119.0
PAR-005989,pc-eq-07,2024-06-17,07:00,5.8,Preventiva ,Mantenimiento programado (plan anual),7770.0
PAR-006767,PCEQ09,2026-06-09,02:00,7.7,Preventiva,Mantenimiento programado (plan anual),
PAR-006598, PC-EQ-08,2027-12-20,10:00,0.7,CORRECTIVA,Falla mecánica - desgaste de componente,855.0
PAR-006934,pc-eq-10,2024-07-11,05:00,4.2,Correctiva,Falla eléctrica - motor/tablero,5613.0
PAR-006794,PCEQ09,2026-10-06,03:00,6.7,Correctiva ,Falla eléctrica - motor/tablero,12804.0
PAR-004351,pc-eq-02,2027-04-22,13:00,5.6,Preventiva ,Mantenimiento programado (plan anual),11053.0
PAR-005377,PCEQ05,2025-12-17,00:00,2.3,Operativa,Corte de energía externo,995.0
PAR-004710,PC-EQ-04	,12/03/2024,08:00,11.9,Correctiva ,Falla de lubricación,11399.0
PAR-004833,PC-EQ-04 ,02/03/2025,02:00,2.2,CORRECTIVA,Falla de lubricación,4689.0
PAR-005196,pc-eq-05,2024-05-28,04:00,2.7, operativa,Espera de insumos (reactivos/bolas de molienda),607.0
PAR-004755,PCEQ04,2024-07-12,05:00,2.5,Correctiva ,Rotura de faja/correa,3764.0
PAR-006909,PC-EQ-10	,2024-04-02,15:00,2.0, operativa,Espera de insumos (reactivos/bolas de molienda),811.0
PAR-005551,PCEQ05,2027-05-18,07:00,1.7,Operativa,Espera de insumos (reactivos/bolas de molienda),803.0
PAR-006545,PC-EQ-08,2027-05-19,11:00,2.2,Correctiva,Atoro de mineral / obstrucción,3052.0
PAR-004437, PC-EQ-03,2024-05-13,15:00,4.2,Preventiva ,Mantenimiento programado (plan anual),4727.0
PAR-004251,PC_EQ_02,2026-04-06,13:00,7.6,Preventiva ,Mantenimiento programado (plan anual),13358.0
PAR-005197,PC-EQ-05	,02/06/2024,11:00,4.3,PREVENTIVA,Mantenimiento programado (plan anual),3689.0
PAR-004091,PC-EQ-02 ,2024-06-30,16:00,0.8,Operativa,Condiciones climáticas adversas,211.0
PAR-004200,PC_EQ_02,19/09/2025,08:00,3.9, correctiva,Falla de lubricación,3215.0
PAR-004453,PCEQ03,2024-08-18,11:00,7.8,PREVENTIVA,Mantenimiento programado (plan anual),8985.0
PAR-006336,PC-EQ-08,2025-03-15,05:00,1.2,Correctiva,Falla de lubricación,2556.0
PAR-006810,PCEQ09,2026-12-26,15:00,5.7, preventiva,Mantenimiento programado (plan anual),6124.0
PAR-006970,PC_EQ_10,2024-11-07,00:00,2.5,Correctiva ,Falla de lubricación,2845.0
PAR-004026,PC-EQ-01 ,2027-10-09,12:00,0.6,Correctiva,Falla mecánica - desgaste de componente,879.0
PAR-007167, PC-EQ-10,07/12/2026,03:00,0.6,OPERATIVA,Condiciones climáticas adversas,
PAR-005336,PC_EQ_05,2025-08-15,04:00,7.0,Correctiva ,Falla mecánica - desgaste de componente,10233.0
PAR-004350,PC-EQ-02	,20/04/2027,03:00,19.1, correctiva,Falla eléctrica - motor/tablero,29660.0
PAR-006371,PC_EQ_08,2025-07-10,12:00,6.2,Correctiva,Rotura de faja/correa,8343.0
PAR-004478,PC-EQ-03 ,2025-01-27,19:00,0.9,Operativa,Condiciones climáticas adversas,265.0
PAR-004155,PC-EQ-02	,26/03/2025,10:00,3.9,Correctiva ,Falla mecánica - desgaste de componente,3665.0
PAR-006382,PCEQ08,2025-08-22,03:00,0.5,Correctiva ,Falla eléctrica - motor/tablero,934.0
PAR-006813,PCEQ09,2027-01-17,18:00,1.0,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),273.0
PAR-004394,PC_EQ_02,2027-11-03,11:00,6.0,Preventiva,Mantenimiento programado (plan anual),7637.0
PAR-006821,PC-EQ-09	,23/02/2027,01:00,0.5,Correctiva ,Falla de lubricaciÃ³n,897.0
PAR-005743,PC_EQ_06,2025-06-16,07:00,6.9,Preventiva,Mantenimiento programado (plan anual),6485.0
PAR-007117,pc-eq-10,30/05/2026,01:00,18.7,Correctiva ,Falla eléctrica - motor/tablero,32483.0
PAR-007062,PC_EQ_10,2025-10-12,20:00,0.5,Operativa,Condiciones climáticas adversas,105.0
PAR-005009,PC-EQ-04	,15/09/2026,00:00,13.7,Correctiva,Rotura de faja/correa,23253.0
PAR-004891,PCEQ04,2025-09-15,00:00,20.0,Correctiva,Rotura de faja/correa,
PAR-005030,PC-EQ-04,2026-11-06,11:00,2.9,Correctiva,Rotura de faja/correa,4344.0
PAR-005988,pc-eq-07,2024-06-11,19:00,3.1, correctiva,Falla de lubricación,4389.0
PAR-006313,PCEQ08,2024-11-26,19:00,2.2,Operativa,Corte de energía externo,580.0
PAR-004020, PC-EQ-01,2027-09-11,13:00,7.3,Preventiva ,Mantenimiento programado (plan anual),10626.0
PAR-006746,PC-EQ-09 ,2026-03-13,02:00,8.0,Preventiva,Mantenimiento programado (plan anual),10042.0
PAR-006050,PC-EQ-07 ,2025-05-13,07:00,9.0,Correctiva ,Falla eléctrica - motor/tablero,9966.0
PAR-005973,PC-EQ-07	,07/03/2024,08:00,0.8,Correctiva,Rotura de faja/correa,1519.0
PAR-005622,PC-EQ-06 ,2024-01-02,06:00,8.3,Correctiva,Rotura de faja/correa,7975.0
PAR-004890,PC_EQ_04,2025-09-14,01:00,12.7,Correctiva,,12588.0
PAR-004544,pc-eq-03,26/11/2025,01:00,7.2, preventiva,Mantenimiento programado (plan anual),7939.0
PAR-004722,PCEQ04,2024-04-10,07:00,15.4,Correctiva,Falla mecánica - desgaste de componente,29098.0
PAR-006440,PC_EQ_08,18/04/2026,02:00,5.1,Preventiva ,Mantenimiento programado (plan anual),8072.0
PAR-005445,pc-eq-05,06/06/2026,10:00,8.3,PREVENTIVA,Mantenimiento programado (plan anual),9183.0
PAR-005114,pc-eq-04,08/08/2027,07:00,6.7,Preventiva ,Mantenimiento programado (plan anual),8609.0
PAR-004967,PC_EQ_04,17/05/2026,01:00,19.4, correctiva,Atoro de mineral / obstrucción,19240.0
PAR-005396,PC-EQ-05	,11/02/2026,12:00,5.7,Correctiva,Atoro de mineral / obstrucción,8979.0
PAR-004232,pc-eq-02,2026-01-25,11:00,2.2,Correctiva,Rotura de faja/correa,4539.0
PAR-005710, PC-EQ-06,2025-02-08,02:00,6.2,Preventiva,Mantenimiento programado (plan anual),9472.0
PAR-006403, PC-EQ-08,2025-11-18,14:00,7.0,Preventiva,Mantenimiento programado (plan anual),7665.0
PAR-006339,pc-eq-08,20/03/2025,13:00,7.9,Preventiva,Mantenimiento programado (plan anual),16223.0
PAR-005539,PC-EQ-05 ,2027-04-21,12:00,5.2,Correctiva,Rotura de faja/correa,10826.0
PAR-003846,PC_EQ_01,20/12/2025,10:00,4.0,Correctiva ,Atoro de mineral / obstrucción,8380.0
PAR-006464,PC_EQ_08,01/08/2026,06:00,6.0,PREVENTIVA,Mantenimiento programado (plan anual),12751.0
PAR-006489,PC-EQ-08 ,2026-10-16,13:00,3.1,Correctiva ,,4340.0
PAR-005497,PC-EQ-05	,2026-11-19,12:00,4.8, correctiva,Falla mecánica - desgaste de componente,10553.0
PAR-005296, PC-EQ-05,08/04/2025,09:00,2.0,Operativa ,Falta de mineral en cancha,1182.0
PAR-004825,PC_EQ_04,2025-02-01,01:00,7.8,Preventiva,Mantenimiento programado (plan anual),9804.0
PAR-005760,PC-EQ-06,24/08/2025,16:00,3.4,Correctiva,Atoro de mineral / obstrucción,7414.0
PAR-006568,PCEQ08,09/09/2027,04:00,14.3,CORRECTIVA,Rotura de faja/correa,29599.0
PAR-005341, PC-EQ-05,31/08/2025,03:00,6.1,Preventiva ,Mantenimiento programado (plan anual),12497.0
PAR-004626, PC-EQ-03,01/01/2027,06:00,5.9,PREVENTIVA,Mantenimiento programado (plan anual),5531.0
PAR-005964,PC-EQ-06	,18/12/2027,03:00,6.4,Correctiva,Falla eléctrica - motor/tablero,11483.0
PAR-003969,PC-EQ-01,2027-03-24,02:00,7.4,Correctiva ,Atoro de mineral / obstrucción,15720.0
PAR-005334,PC-EQ-05	,2025-08-09,14:00,6.6,PREVENTIVA,Mantenimiento programado (plan anual),6292.0
PAR-006439,pc-eq-08,2026-04-11,00:00,0.9,OPERATIVA,Corte de energía externo,537.0
PAR-007087, PC-EQ-10,2026-02-03,05:00,17.0,Correctiva,Falla eléctrica - motor/tablero,18991.0
PAR-004988,PC_EQ_04,2026-07-18,05:00,3.2, correctiva,Falla de lubricación,6285.0
PAR-004611,PC_EQ_03,2026-10-06,14:00,6.8, preventiva,Mantenimiento programado (plan anual),13404.0
PAR-006495,PC-EQ-08 ,2026-11-10,13:00,2.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1117.0
PAR-005771,PC-EQ-06	,2025-10-14,08:00,1.5,Correctiva ,,1691.0
PAR-006500, PC-EQ-08,26/11/2026,11:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-006235,PC-EQ-08 ,15/01/2024,15:00,3.3,Correctiva,Rotura de faja/correa,5753.0
PAR-005930,PC-EQ-06	,2027-08-12,09:00,4.9,Correctiva,Falla de lubricación,10149.0
PAR-006892,PC-EQ-10 ,02/02/2024,06:00,8.6, preventiva,Mantenimiento programado (plan anual),13400.0
PAR-006073,PC-EQ-07	,2025-10-10,13:00,8.4,Preventiva,Mantenimiento programado (plan anual),16376.0
PAR-003974,PC_EQ_01,2027-04-05,14:00,6.8,Correctiva ,Rotura de faja/correa,14485.0
PAR-005893,PC_EQ_06,14/02/2027,02:00,8.1, preventiva,Mantenimiento programado (plan anual),12634.0
PAR-005906,PC-EQ-06 ,15/04/2027,00:00,7.0,Preventiva,Mantenimiento programado (plan anual),
PAR-004953,PCEQ04,2026-04-05,06:00,0.5,Correctiva,Rotura de faja/correa,1094.0
