parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles,planta
PAR-000388, PN-EQ-02,2024-05-12,09:00:00,2.0,Operativa,Espera de insumos (reactivos/bolas de molienda),905.0,PN
PAR-000452, PN-EQ-02,2025-01-02,04:00:00,4.1, correctiva,Rotura de faja/correa,4610.0,PN
PAR-003396, PN-EQ-10,2025-07-08,00:00:00,20.0,Correctiva,Falla de lubricación,16879.0,PN
PAR-000220,PNEQ01,2026-05-14,19:00:00,2.2,OPERATIVA,Corte de energía externo,953.0,PN
PAR-002237,pn-eq-06,2027-07-30,04:00:00,5.3,Preventiva,Mantenimiento programado (plan anual),10116.0,PN
PAR-001408,PN_EQ_04,2027-07-17,03:00:00,18.6, correctiva,Falla de lubricación,34047.0,PN
PAR-001525,PN-EQ-05	,2024-08-15,05:00:00,2.7,Operativa,Espera de insumos (reactivos/bolas de molienda),1062.0,PN
PAR-001088,PN-EQ-04,2024-10-05,01:00:00,10.8,Correctiva,Atoro de mineral / obstrucción,,PN
PAR-002682,pn-eq-08,2025-07-23,14:00:00,4.7,Correctiva ,Falla de lubricación,4756.0,PN
PAR-000813,PN_EQ_03,2025-05-10,03:00:00,2.2,Operativa ,Espera de insumos (reactivos/bolas de molienda),1175.0,PN
PAR-001878, PN-EQ-05,2027-10-24,11:00:00,0.8,OPERATIVA,Condiciones climáticas adversas,372.0,PN
PAR-001403, PN-EQ-04,2027-06-28,03:00:00,2.6, correctiva,Falla de lubricación,2983.0,PN
PAR-002046,PN-EQ-06 ,2025-07-31,19:00:00,1.6,Operativa,Condiciones climáticas adversas,805.0,PN
PAR-003170,PN-EQ-09,2027-05-23,06:00:00,2.7,CORRECTIVA,Rotura de faja/correa,2793.0,PN
PAR-001152,PN-EQ-04	,2025-03-24,03:00:00,9.9,Correctiva,Atoro de mineral / obstrucción,11990.0,PN
PAR-001580,PN-EQ-05,2025-02-23,10:00:00,10.5, correctiva,Falla eléctrica - motor/tablero,20365.0,PN
PAR-000564, PN-EQ-02,2026-03-20,00:00:00,16.8,Correctiva,Falla eléctrica - motor/tablero,33435.0,PN
PAR-002651,pn-eq-08,2025-03-21,18:00:00,4.7,PREVENTIVA,Mantenimiento programado (plan anual),9654.0,PN
PAR-000365,PN_EQ_02,2024-02-20,06:00:00,13.4,Correctiva,Falla eléctrica - motor/tablero,16015.0,PN
PAR-000341,PN_EQ_01,2027-11-02,01:00:00,3.9,CORRECTIVA,Falla mecánica - desgaste de componente,4905.0,PN
PAR-001574,PN-EQ-05	,2025-02-10,03:00:00,20.0,CORRECTIVA,Rotura de faja/correa,41048.0,PN
PAR-000850,PNEQ03,2025-12-19,11:00:00,0.7, operativa,Falta de mineral en cancha,302.0,PN
PAR-000739,PNEQ03,2024-04-01,08:00:00,2.6,Operativa ,Corte de energía externo,818.0,PN
PAR-002439, PN-EQ-07,2026-07-22,09:00:00,4.2,CORRECTIVA,Falla de lubricación,5904.0,PN
PAR-003389,PN-EQ-10,2025-06-22,00:00:00,12.2,Correctiva,Falla eléctrica - motor/tablero,20330.0,PN
PAR-001197,PN-EQ-04 ,2025-08-14,14:00:00,3.0,Operativa,Falta de mineral en cancha,1566.0,PN
PAR-001440,PN-EQ-04,2027-10-22,03:00:00,11.9,Correctiva,Falla eléctrica - motor/tablero,22471.0,PN
PAR-000737,PN_EQ_03,2024-03-19,01:00:00,1.6,Operativa,Condiciones climáticas adversas,610.0,PN
PAR-000448,PNEQ02,2024-12-20,05:00:00,8.8,Preventiva,Mantenimiento programado (plan anual),17321.0,PN
PAR-002380, PN-EQ-07,2025-09-24,02:00:00,4.3,Preventiva,Mantenimiento programado (plan anual),6777.0,PN
PAR-003642,PN-EQ-10 ,2027-07-28,00:00:00,20.0,Correctiva ,Falla eléctrica - motor/tablero,38032.0,PN
PAR-001601,PN-EQ-05,2025-05-01,01:00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,39089.0,PN
PAR-002157,PN-EQ-06,2026-10-13,18:00:00,2.5, correctiva,Atoro de mineral / obstrucción,3339.0,PN
PAR-001714,PNEQ05,2026-05-17,19:00:00,0.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),214.0,PN
PAR-000806,PN-EQ-03 ,2025-04-14,00:00:00,1.4,Correctiva ,Atoro de mineral / obstrucción,2146.0,PN
PAR-000886,pn-eq-03,2026-06-09,15:00:00,2.6, operativa,Corte de energía externo,962.0,PN
PAR-003661, PN-EQ-10,2027-10-03,17:00:00,2.9,Operativa ,Corte de energía externo,623.0,PN
PAR-000423, PN-EQ-02,2024-09-24,03:00:00,15.7,CORRECTIVA,Atoro de mineral / obstrucción,32252.0,PN
PAR-000456,PN_EQ_02,2025-01-24,05:00:00,4.1,Preventiva ,Mantenimiento programado (plan anual),6537.0,PN
PAR-001399,PN_EQ_04,2027-06-14,04:00:00,6.1,Preventiva,Mantenimiento programado (plan anual),10433.0,PN
PAR-003452,PN_EQ_10,2026-01-03,07:00:00,0.9,Correctiva ,Falla de lubricación,1213.0,PN
PAR-002552,PN-EQ-08	,2024-01-09,09:00:00,0.8,Correctiva,Falla de lubricación,1454.0,PN
PAR-000300,pn-eq-01,2027-05-30,02:00:00,20.0,CORRECTIVA,Falla eléctrica - motor/tablero,33739.0,PN
PAR-003549, PN-EQ-10,2026-09-21,00:00:00,20.0,Correctiva,Falla eléctrica - motor/tablero,32950.0,PN
PAR-003473, PN-EQ-10,2026-02-22,11:00:00,1.2,Operativa,Falta de mineral en cancha,453.0,PN
PAR-003099, PN-EQ-09,2026-07-15,02:00:00,7.5,PREVENTIVA,Mantenimiento programado (plan anual),9939.0,PN
PAR-001572, PN-EQ-05,2025-02-06,10:00:00,2.5, operativa,Espera de insumos (reactivos/bolas de molienda),920.0,PN
PAR-000387,PN-EQ-02,2024-05-10,09:00:00,1.0,Correctiva,Falla eléctrica - motor/tablero,1496.0,PN
PAR-003013, PN-EQ-09,2025-05-05,12:00:00,6.3, preventiva,Mantenimiento programado (plan anual),7251.0,PN
PAR-002094,PN-EQ-06	,2026-02-24,13:00:00,1.2,Correctiva,Falla eléctrica - motor/tablero,1220.0,PN
PAR-003443,pn-eq-10,2025-12-07,08:00:00,4.1,Preventiva,Mantenimiento programado (plan anual),4868.0,PN
PAR-003566, PN-EQ-10,2026-11-17,04:00:00,10.3,CORRECTIVA,Falla mecánica - desgaste de componente,11504.0,PN
PAR-003647,PNEQ10,2027-08-15,16:00:00,1.1,OPERATIVA,Condiciones climáticas adversas,442.0,PN
PAR-000916,pn-eq-03,2026-10-19,10:00:00,1.7,Operativa,Falta de mineral en cancha,602.0,PN
PAR-000792,PN-EQ-03 ,2025-02-08,21:00:00,1.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),389.0,PN
PAR-000888,PN-EQ-03 ,2026-06-13,15:00:00,2.0,Operativa,Condiciones climáticas adversas,942.0,PN
PAR-000866,PN-EQ-03,2026-03-01,19:00:00,2.8,Operativa,Espera de insumos (reactivos/bolas de molienda),1035.0,PN
PAR-003453,PN_EQ_10,2026-01-06,10:00:00,11.6, correctiva,Falla eléctrica - motor/tablero,11274.0,PN
PAR-001355,PN_EQ_04,2027-01-14,07:00:00,10.7,Correctiva,Falla mecánica - desgaste de componente,20509.0,PN
PAR-000865,PN-EQ-03 ,2026-02-23,11:00:00,9.3,Correctiva ,Falla mecánica - desgaste de componente,13168.0,PN
PAR-002424,PN-EQ-07,2026-05-01,02:00:00,-2.5,Correctiva ,Rotura de faja/correa,4409.0,PN
PAR-001805,pn-eq-05,2027-04-05,07:00:00,6.0,Correctiva,Atoro de mineral / obstrucción,12012.0,PN
PAR-000045,PN-EQ-01	,2024-06-24,10:00:00,2.1, correctiva,,4093.0,PN
PAR-002489,PN-EQ-07	,2027-02-23,15:00:00,2.1, operativa,Falta de mineral en cancha,1234.0,PN
PAR-001608, PN-EQ-05,2025-05-22,20:00:00,2.0,Operativa,Corte de energía externo,,PN
PAR-001244,PN_EQ_04,2026-01-02,15:00:00,7.3,Preventiva,Mantenimiento programado (plan anual),8243.0,PN
PAR-001049,PN-EQ-04	,2024-05-09,08:00:00,6.2,Preventiva ,Mantenimiento programado (plan anual),9568.0,PN
PAR-000676,PN_EQ_02,2027-06-10,00:00:00,7.6,PREVENTIVA,Mantenimiento programado (plan anual),7244.0,PN
PAR-000840,PN-EQ-03,2025-10-25,17:00:00,0.5,Correctiva,Falla eléctrica - motor/tablero,842.0,PN
PAR-001143,PN_EQ_04,2025-03-05,16:00:00,1.0,OPERATIVA,Condiciones climáticas adversas,200.0,PN
PAR-000236,PN-EQ-01	,2026-07-21,02:00:00,1.6,Operativa,Corte de energía externo,423.0,PN
PAR-000554,pn-eq-02,2026-02-07,09:00:00,8.1,Preventiva,Mantenimiento programado (plan anual),16796.0,PN
PAR-001286,PN-EQ-04,2026-05-21,05:00:00,0.5,Correctiva ,Falla eléctrica - motor/tablero,529.0,PN
PAR-003064,PN-EQ-09	,2026-01-04,09:00:00,8.9,Preventiva,Mantenimiento programado (plan anual),16499.0,PN
PAR-003470,PN-EQ-10,2026-02-15,14:00:00,8.0,Correctiva,Rotura de faja/correa,13954.0,PN
PAR-001751,PNEQ05,2026-09-24,13:00:00,5.3,PREVENTIVA,Mantenimiento programado (plan anual),8228.0,PN
PAR-001985,PN-EQ-06,2024-12-11,07:00:00,4.5,Preventiva,Mantenimiento programado (plan anual),8459.0,PN
PAR-002570,PN-EQ-08 ,2024-04-01,09:00:00,1.2,CORRECTIVA,Atoro de mineral / obstrucción,1218.0,PN
PAR-001893,PN-EQ-05	,2027-12-05,10:00:00,12.1, correctiva,Falla mecánica - desgaste de componente,17737.0,PN
PAR-002068,PN_EQ_06,2025-11-22,02:00:00,20.0,Correctiva,Falla mecánica - desgaste de componente,33720.0,PN
PAR-003226,PN-EQ-10	,2024-02-10,02:00:00,14.7,Correctiva,Atoro de mineral / obstrucción,18640.0,PN
PAR-001048,PN_EQ_04,2024-04-28,12:00:00,7.7,Correctiva,Rotura de faja/correa,15626.0,PN
PAR-002832,pn-eq-08,2027-03-09,11:00:00,6.9, preventiva,Mantenimiento programado (plan anual),5965.0,PN
PAR-001370,PN_EQ_04,2027-03-07,00:00:00,1.3,CORRECTIVA,Falla mecánica - desgaste de componente,,PN
PAR-003149,PN-EQ-09,2027-02-27,08:00:00,2.4,Operativa,Condiciones climáticas adversas,1392.0,PN
PAR-001649,PN-EQ-05	,2025-10-05,09:00:00,1.8, operativa,Condiciones climáticas adversas,777.0,PN
PAR-002951,PN-EQ-09,2024-06-04,09:00:00,2.5,Operativa,Espera de insumos (reactivos/bolas de molienda),1006.0,PN
PAR-001698,pn-eq-05,2026-04-07,05:00:00,0.5, correctiva,Falla eléctrica - motor/tablero,462.0,PN
PAR-001899,PN-EQ-05	,2027-12-21,04:00:00,7.9,Preventiva,Mantenimiento programado (plan anual),7649.0,PN
PAR-003126,PNEQ09,2026-11-13,16:00:00,1.7,Operativa,Corte de energía externo,502.0,PN
PAR-000472, PN-EQ-02,2025-04-02,06:00:00,6.3,Correctiva,Falla mecánica - desgaste de componente,7734.0,PN
PAR-001545,PNEQ05,2024-10-24,09:00:00,13.7, correctiva,Falla de lubricación,28682.0,PN
PAR-000519,PN-EQ-02	,2025-09-23,09:00:00,1.1,Operativa,Espera de insumos (reactivos/bolas de molienda),486.0,PN
PAR-000150,PN-EQ-01,2025-08-15,03:00:00,4.9,Preventiva ,Mantenimiento programado (plan anual),10578.0,PN
PAR-001978,PN-EQ-06 ,2024-11-14,14:00:00,2.3,Correctiva,Falla eléctrica - motor/tablero,4032.0,PN
PAR-001648,PNEQ05,2025-10-04,08:00:00,8.2, correctiva,Atoro de mineral / obstrucción,8117.0,PN
PAR-002596,PN-EQ-08	,2024-07-28,06:00:00,10.6,Correctiva,Rotura de faja/correa,9318.0,PN
PAR-002322, PN-EQ-07,2024-10-29,05:00:00,15.2,Correctiva,Falla mecánica - desgaste de componente,32727.0,PN
PAR-000516,PN-EQ-02,2025-09-16,00:00:00,6.0,Correctiva,Atoro de mineral / obstrucción,11188.0,PN
PAR-000588,pn-eq-02,2026-06-23,15:00:00,0.9,Correctiva,Falla mecánica - desgaste de componente,1547.0,PN
PAR-003138,PN-EQ-09,2026-12-28,06:00:00,5.7,Preventiva ,Mantenimiento programado (plan anual),4668.0,PN
PAR-003218,pn-eq-10,2024-01-15,04:00:00,5.1, preventiva,,9337.0,PN
PAR-002867,PN-EQ-08	,2027-07-29,01:00:00,1.8,Operativa ,Condiciones climáticas adversas,589.0,PN
PAR-001416,PN-EQ-04	,2027-08-16,00:00:00,19.9,Correctiva,Atoro de mineral / obstrucción,27663.0,PN
PAR-000379,PN-EQ-02	,2024-04-20,20:00:00,2.3, operativa,Condiciones climáticas adversas,987.0,PN
PAR-001064,PNEQ04,2024-07-12,02:00:00,18.7,Correctiva ,Falla de lubricación,19138.0,PN
PAR-000109,PN-EQ-01	,2025-02-14,16:00:00,5.4,Preventiva,Mantenimiento programado (plan anual),6816.0,PN
PAR-003235,PN-EQ-10 ,2024-03-15,11:00:00,8.6,PREVENTIVA,,9041.0,PN
PAR-002632,PN-EQ-08,2025-01-02,12:00:00,6.5,Preventiva ,Mantenimiento programado (plan anual),10210.0,PN
PAR-001306,PN-EQ-04	,2026-07-23,04:00:00,1.9,Operativa ,Condiciones climáticas adversas,512.0,PN
PAR-003017,pn-eq-09,2025-05-19,09:00:00,5.7,Preventiva,Mantenimiento programado (plan anual),12136.0,PN
PAR-001939,PN-EQ-06	,2024-06-29,00:00:00,20.0,Correctiva ,Rotura de faja/correa,25380.0,PN
PAR-001461,PNEQ04,2027-12-20,08:00:00,4.8,Correctiva,Atoro de mineral / obstrucción,7147.0,PN
PAR-001245,pn-eq-04,2026-01-03,00:00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,25737.0,PN
PAR-001883,PN_EQ_05,2027-11-02,12:00:00,6.4,Correctiva,Falla de lubricación,7746.0,PN
PAR-002718, PN-EQ-08,2025-12-10,10:00:00,12.2,CORRECTIVA,Atoro de mineral / obstrucción,22804.0,PN
PAR-000549,PNEQ02,2026-01-13,08:00:00,2.9,Correctiva ,Falla de lubricación,4251.0,PN
PAR-002660,PN-EQ-08,2025-05-05,19:00:00,2.8, correctiva,Rotura de faja/correa,6120.0,PN
PAR-003378,PN-EQ-10	,2025-05-21,02:00:00,20.0,CORRECTIVA,Rotura de faja/correa,28160.0,PN
PAR-003069,PN-EQ-09,2026-02-07,02:00:00,6.3,Correctiva,Atoro de mineral / obstrucción,7870.0,PN
PAR-003545,PNEQ10,2026-09-13,12:00:00,0.8, correctiva,Falla mecánica - desgaste de componente,1521.0,PN
PAR-002572,PN-EQ-08	,2024-04-16,10:00:00,9.5,CORRECTIVA,Rotura de faja/correa,11541.0,PN
PAR-003019, PN-EQ-09,2025-05-24,04:00:00,3.3,Correctiva,Falla de lubricación,5377.0,PN
PAR-002697,PN-EQ-08,2025-09-14,06:00:00,1.0, operativa,Espera de insumos (reactivos/bolas de molienda),309.0,PN
PAR-001138,PN_EQ_04,2025-02-26,11:00:00,5.2, correctiva,Atoro de mineral / obstrucción,6777.0,PN
PAR-001970,PNEQ06,2024-10-18,03:00:00,9.9,Correctiva,Rotura de faja/correa,11789.0,PN
PAR-000585,pn-eq-02,2026-06-19,03:00:00,3.8, correctiva,,3192.0,PN
PAR-002127,PN-EQ-06 ,2026-06-12,01:00:00,8.0, correctiva,Atoro de mineral / obstrucción,14347.0,PN
PAR-002503,PNEQ07,2027-04-24,18:00:00,1.2,Correctiva ,Falla mecánica - desgaste de componente,2229.0,PN
PAR-003097,pn-eq-09,2026-07-06,18:00:00,1.1,OPERATIVA,Condiciones climáticas adversas,454.0,PN
PAR-001812,PN-EQ-05 ,2027-05-02,00:00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,40275.0,PN
PAR-002025,PN-EQ-06,2025-05-15,16:00:00,3.2,Correctiva ,Falla eléctrica - motor/tablero,6165.0,PN
PAR-001476,PNEQ05,2024-02-06,18:00:00,0.8,Operativa,Corte de energía externo,428.0,PN
PAR-000445,PN-EQ-02,2024-12-13,03:00:00,5.7,Correctiva ,Falla eléctrica - motor/tablero,8925.0,PN
PAR-001631,PN_EQ_05,2025-07-29,00:00:00,19.4,Correctiva ,Falla mecánica - desgaste de componente,19133.0,PN
PAR-001830,PN-EQ-05,2027-06-18,08:00:00,15.0,Correctiva,Rotura de faja/correa,14734.0,PN
PAR-003677,PN_EQ_10,2027-11-29,03:00:00,20.0,Correctiva,Falla de lubricación,29047.0,PN
PAR-001512,PNEQ05,2024-06-21,13:00:00,9.2,Correctiva,Falla eléctrica - motor/tablero,18044.0,PN
PAR-002441, PN-EQ-07,2026-08-04,10:00:00,0.6, operativa,Falta de mineral en cancha,208.0,PN
PAR-003648,PN-EQ-10,2027-08-20,00:00:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,35972.0,PN
PAR-000568,PN-EQ-02,2026-04-17,12:00:00,3.7,Correctiva,Atoro de mineral / obstrucción,5621.0,PN
PAR-001137,PN-EQ-04,2025-02-22,04:00:00,1.9, operativa,Falta de mineral en cancha,898.0,PN
PAR-003073,PN-EQ-09 ,2026-02-25,13:00:00,0.8,Correctiva ,Falla eléctrica - motor/tablero,1380.0,PN
PAR-003643, PN-EQ-10,2027-08-03,03:00:00,20.0,Correctiva,Falla eléctrica - motor/tablero,41661.0,PN
PAR-001332,PN-EQ-04	,2026-10-18,10:00:00,1.5,CORRECTIVA,Rotura de faja/correa,2230.0,PN
PAR-001068,PNEQ04,2024-07-25,06:00:00,5.8,Preventiva,Mantenimiento programado (plan anual),8244.0,PN
PAR-001821,pn-eq-05,2027-05-22,02:00:00,1.9,Correctiva ,Falla de lubricación,3345.0,PN
PAR-001074,PN-EQ-04,2024-08-23,12:00:00,9.5,Correctiva,Falla eléctrica - motor/tablero,17025.0,PN
PAR-000487,PNEQ02,2025-05-29,07:00:00,3.4,Correctiva ,Rotura de faja/correa,,PN
PAR-000577,PN_EQ_02,2026-05-22,07:00:00,14.6,Correctiva,,15157.0,PN
PAR-001725,PNEQ05,2026-06-30,03:00:00,8.7,Correctiva,Rotura de faja/correa,8910.0,PN
PAR-000616,PN-EQ-02 ,2026-11-04,02:00:00,8.9,Preventiva,Mantenimiento programado (plan anual),13589.0,PN
PAR-002171,PN_EQ_06,2026-11-07,09:00:00,2.8,CORRECTIVA,Atoro de mineral / obstrucción,6092.0,PN
PAR-000187,PN-EQ-01 ,2026-01-10,13:00:00,3.6,Correctiva,Falla eléctrica - motor/tablero,2977.0,PN
PAR-000435,PN_EQ_02,2024-10-28,02:00:00,2.4,Operativa,Condiciones climáticas adversas,1330.0,PN
PAR-001778,PN_EQ_05,2026-12-24,11:00:00,6.6,Correctiva ,Atoro de mineral / obstrucción,10550.0,PN
PAR-000798, PN-EQ-03,2025-03-06,08:00:00,4.2,Preventiva,Mantenimiento programado (plan anual),7605.0,PN
PAR-000165,pn-eq-01,2025-10-09,18:00:00,1.3,Operativa,Falta de mineral en cancha,546.0,PN
PAR-001596, PN-EQ-05,2025-04-17,02:00:00,16.4,Correctiva,Atoro de mineral / obstrucción,16980.0,PN
PAR-001200,pn-eq-04,2025-08-24,10:00:00,12.2,CORRECTIVA,Atoro de mineral / obstrucción,25662.0,PN
PAR-001386, PN-EQ-04,2027-05-06,01:00:00,20.0,Correctiva,Falla mecánica - desgaste de componente,33511.0,PN
PAR-000449,PN-EQ-02,2024-12-23,12:00:00,5.5,CORRECTIVA,Falla mecánica - desgaste de componente,11767.0,PN
PAR-001135,pn-eq-04,2025-02-19,02:00:00,9.9,CORRECTIVA,Atoro de mineral / obstrucción,13954.0,PN
PAR-002684,PN_EQ_08,2025-08-07,04:00:00,7.2,Preventiva ,Mantenimiento programado (plan anual),5875.0,PN
PAR-002435, PN-EQ-07,2026-07-06,11:00:00,0.5,Correctiva,Falla de lubricación,703.0,PN
PAR-001497,PN_EQ_05,2024-04-19,00:00:00,12.9,Correctiva ,Falla mecánica - desgaste de componente,20820.0,PN
PAR-001911,PN-EQ-06,2024-02-29,02:00:00,4.8, preventiva,Mantenimiento programado (plan anual),10398.0,PN
PAR-002054,pn-eq-06,2025-09-12,16:00:00,6.1,CORRECTIVA,Falla mecánica - desgaste de componente,7463.0,PN
PAR-002241, PN-EQ-06,2027-08-10,01:00:00,20.0, correctiva,Falla de lubricación,24191.0,PN
PAR-000139,PNEQ01,2025-06-21,13:00:00,4.5,Correctiva,Falla mecánica - desgaste de componente,9750.0,PN
PAR-002378,pn-eq-07,2025-09-10,14:00:00,5.6,Preventiva ,Mantenimiento programado (plan anual),8426.0,PN
PAR-001313,PN-EQ-04 ,2026-08-19,08:00:00,6.3,Correctiva,Falla mecánica - desgaste de componente,12800.0,PN
PAR-000371, PN-EQ-02,2024-03-26,09:00:00,4.8, preventiva,Mantenimiento programado (plan anual),9644.0,PN
PAR-001589,PN-EQ-05	,2025-03-18,07:00:00,12.5,Correctiva,Falla mecánica - desgaste de componente,21613.0,PN
PAR-003428, PN-EQ-10,2025-10-27,02:00:00,19.6, correctiva,Rotura de faja/correa,33722.0,PN
PAR-001353,PN-EQ-04 ,2027-01-12,15:00:00,1.9, correctiva,Atoro de mineral / obstrucción,2608.0,PN
PAR-002434,pn-eq-07,2026-06-27,07:00:00,7.2,Preventiva ,Mantenimiento programado (plan anual),15490.0,PN
PAR-001858,PNEQ05,2027-09-09,02:00:00,20.0,Correctiva ,Falla de lubricación,41357.0,PN
PAR-001376,PN_EQ_04,2027-03-29,00:00:00,2.5,Operativa,Condiciones climáticas adversas,603.0,PN
PAR-002729, PN-EQ-08,2026-01-25,14:00:00,4.9,Correctiva,Atoro de mineral / obstrucción,9716.0,PN
PAR-002051, PN-EQ-06,2025-08-17,15:00:00,0.8,Operativa,Corte de energía externo,387.0,PN
PAR-000009, PN-EQ-01,2024-02-19,01:00:00,7.6,Preventiva,Mantenimiento programado (plan anual),8397.0,PN
PAR-001791,PN-EQ-05 ,2027-02-13,00:00:00,8.9,Preventiva,Mantenimiento programado (plan anual),,PN
PAR-002810,pn-eq-08,2026-11-22,08:00:00,1.0,Operativa,Espera de insumos (reactivos/bolas de molienda),300.0,PN
PAR-003143,PN-EQ-09,2027-02-06,07:00:00,4.7,PREVENTIVA,Mantenimiento programado (plan anual),5702.0,PN
PAR-001797,PNEQ05,2027-03-08,11:00:00,5.6,Correctiva,Atoro de mineral / obstrucción,4936.0,PN
PAR-003365,pn-eq-10,2025-04-10,06:00:00,7.2,Correctiva,Atoro de mineral / obstrucciÃ³n,14029.0,PN
PAR-002652,PN-EQ-08,2025-03-29,09:00:00,4.8, correctiva,Falla mecánica - desgaste de componente,5830.0,PN
PAR-000503,PNEQ02,2025-07-22,06:00:00,0.8,Operativa ,Condiciones climáticas adversas,188.0,PN
PAR-000908,pn-eq-03,2026-09-04,05:00:00,6.8,Preventiva,Mantenimiento programado (plan anual),10028.0,PN
PAR-003504,PN_EQ_10,2026-05-25,03:00:00,20.0,Correctiva,,38332.0,PN
PAR-000772,PN_EQ_03,2024-09-28,01:00:00,1.3,Operativa,Falta de mineral en cancha,575.0,PN
PAR-001906,PN-EQ-06 ,2024-02-09,00:00:00,5.6,Preventiva,Mantenimiento programado (plan anual),4807.0,PN
PAR-000936,PN-EQ-03 ,2027-01-01,12:00:00,7.5,Preventiva,Mantenimiento programado (plan anual),10181.0,PN
PAR-002493, PN-EQ-07,2027-03-15,11:00:00,0.5,Correctiva,,597.0,PN
PAR-001299,PNEQ04,2026-07-05,13:00:00,8.2,Correctiva,Falla de lubricación,,PN
PAR-001638,pn-eq-05,2025-08-27,12:00:00,1.3,Operativa ,Falta de mineral en cancha,623.0,PN
PAR-000858,PN_EQ_03,2026-01-30,08:00:00,9.3,Correctiva,Falla eléctrica - motor/tablero,14979.0,PN
PAR-001958,PN-EQ-06 ,2024-09-02,18:00:00,0.8,Operativa,Falta de mineral en cancha,444.0,PN
PAR-001730,PN-EQ-05,2026-07-14,02:00:00,20.0, correctiva,,17179.0,PN
PAR-002308,PN-EQ-07 ,2024-08-05,16:00:00,6.5,PREVENTIVA,Mantenimiento programado (plan anual),9416.0,PN
PAR-002255, PN-EQ-06,2027-11-08,02:00:00,10.1,Correctiva,Falla mecánica - desgaste de componente,10919.0,PN
PAR-000171,PN-EQ-01	,2025-10-28,04:00:00,15.9,Correctiva ,Rotura de faja/correa,,PN
PAR-002727,PN-EQ-08	,2026-01-10,10:00:00,5.3,Preventiva ,Mantenimiento programado (plan anual),7770.0,PN
PAR-001233,pn-eq-04,2025-11-21,03:00:00,20.0,Correctiva,Falla eléctrica - motor/tablero,36503.0,PN
PAR-000161,PNEQ01,2025-10-02,07:00:00,0.9, operativa,Corte de energía externo,516.0,PN
PAR-003081,PN-EQ-09,2026-04-05,17:00:00,1.7,Operativa ,Falta de mineral en cancha,903.0,PN
PAR-003672,PNEQ10,2027-11-09,06:00:00,17.0,Correctiva,Falla de lubricación,15456.0,PN
PAR-002934,pn-eq-09,2024-03-30,14:00:00,2.1,CORRECTIVA,Falla eléctrica - motor/tablero,3377.0,PN
PAR-000776,PNEQ03,2024-11-17,03:00:00,7.0,Preventiva,Mantenimiento programado (plan anual),13085.0,PN
PAR-002726,PN-EQ-08,2026-01-06,15:00:00,7.8,Correctiva ,Falla de lubricación,13760.0,PN
PAR-003035,PN-EQ-09 ,2025-07-14,01:00:00,20.0,Correctiva,Falla de lubricación,23461.0,PN
PAR-002871,PNEQ08,2027-08-07,07:00:00,4.0, correctiva,Atoro de mineral / obstrucción,6864.0,PN
PAR-002326,PNEQ07,2024-11-07,02:00:00,3.1,Correctiva,Falla mecánica - desgaste de componente,2969.0,PN
PAR-003577, PN-EQ-10,2026-12-21,05:00:00,3.1,CORRECTIVA,Rotura de faja/correa,6767.0,PN
PAR-000820,PN-EQ-03 ,2025-06-04,05:00:00,5.2,PREVENTIVA,Mantenimiento programado (plan anual),10804.0,PN
PAR-003201,PNEQ09,2027-10-19,00:00:00,0.6,Correctiva,Rotura de faja/correa,776.0,PN
PAR-000502,PNEQ02,2025-07-21,06:00:00,2.2,Correctiva,Falla mecánica - desgaste de componente,4174.0,PN
PAR-001435,PN-EQ-04,2027-10-02,01:00:00,1.5, operativa,Corte de energía externo,777.0,PN
PAR-001964,PN-EQ-06	,2024-09-18,17:00:00,1.5,Operativa,Espera de insumos (reactivos/bolas de molienda),443.0,PN
PAR-001107,PN-EQ-04 ,2024-12-07,02:00:00,20.0,Correctiva,Atoro de mineral / obstrucción,18704.0,PN
PAR-000605,PN-EQ-02	,2026-09-09,05:00:00,1.7, operativa,Corte de energía externo,539.0,PN
PAR-003592,PN-EQ-10,2027-02-07,00:00:00,16.5,Correctiva ,Falla eléctrica - motor/tablero,19332.0,PN
PAR-002590,PN-EQ-08	,2024-06-29,08:00:00,-2.5,Operativa ,Condiciones climáticas adversas,1091.0,PN
PAR-000670,PN_EQ_02,2027-05-03,01:00:00,6.9,Preventiva,Mantenimiento programado (plan anual),8909.0,PN
PAR-000665,PN-EQ-02,2027-04-08,05:00:00,7.3,Correctiva,Falla eléctrica - motor/tablero,7729.0,PN
PAR-002560,PN-EQ-08 ,2024-02-11,10:00:00,4.1, preventiva,Mantenimiento programado (plan anual),5301.0,PN
PAR-003533,pn-eq-10,2026-08-10,09:00:00,4.4,Preventiva,,9245.0,PN
PAR-002019, PN-EQ-06,2025-04-26,03:00:00,0.5,Correctiva,Falla eléctrica - motor/tablero,844.0,PN
PAR-002831,PN_EQ_08,2027-02-21,13:00:00,4.8,Correctiva ,Rotura de faja/correa,9843.0,PN
PAR-003303,PN_EQ_10,2024-10-07,01:00:00,19.3,Correctiva,Rotura de faja/correa,37145.0,PN
